學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,日間/進修,學制班別,當學年度總量內核定新生招生名額(A),當學年度新生保留入學資格人數(B),當學年度總量內新生招生核定名額之實際註冊人數(C),當學年度各學系境外(新生)學生實際註冊人數 (E),當學年度新生註冊率(%)D=〔(C+E)/(A-B+E)〕＊100％,當學年度系所招生特色說明,當學年度招生特色說明資訊網
110,公立,一般大學,0044,國立體育大學,10152014,運動保健學系,日間,學士班(含四技),53,0,51,3,96.43,本系結合運動科學與保健醫學理念，培養運動保健專業人才。對於有志追求專業者，提供進行專題學習與研究之機會，培養學生以科學研究方法鑽研運動防護、運動與健康促進相關議題。  教育目標：  1. 培養運動防護領域之研究人才。  2. 培養運動與健康促進相關領域之研究人才。  3. 培養運動防護、健康體適能、運動訓練等相關領域實務工作專業人才。,http://ath.ntsu.edu.tw/
110,公立,一般大學,0044,國立體育大學,10152015,休閒產業經營學系,日間,學士班(含四技),50,0,49,4,98.15,1.培養休閒產業之專業人才。2.推動休閒產業之實務發展。3.具備休閒產業之經營能力。,http://dsm.ntsu.edu.tw/
110,公立,一般大學,0044,國立體育大學,10152016,體育推廣學系,日間,學士班(含四技),53,0,52,4,98.25,1. 培養休閒運動指導與推廣人才。2. 培養幼兒體育指導與推廣人才。3. 培養運動賽會推廣與營運人才。,http://dsp.ntsu.edu.tw/
110,公立,一般大學,0044,國立體育大學,10152017,適應體育學系,日間,學士班(含四技),45,0,44,3,97.92,1.全國唯一以「適應體育」作為學術領域之系所。2.培育身心障礙者運動、競技與休閒指導專業人才。3.養成特殊族群運動照護專業人才。,http://ape.ntsu.edu.tw/
110,公立,技專校院,0046,國立臺北護理健康大學,01141019,醫護教育暨數位學習系,日間,二年制大學(二技),26,0,24,0,92.31,本系二技部的目標以培養結合健康照護、教育訓練、資訊與科技等能力的教案規劃、教材製作、臨床教學、繼續教育規劃與執行、多媒體教材製作等基層人員為主。因應資訊科技發展及邁入數位學習時代，將健康照護與數位學習結合，並期望基層人員投入於醫療相關機構。,HTTP://examweb.ntunhs.edu.tw/introduction/detail/webSN/3/blockSN/180
110,公立,技專校院,0046,國立臺北護理健康大學,03131002,生死與健康心理諮商系,日間,學士班(含四技),45,0,38,2,85.11,一、本系是全國唯一國立技專院校以培養「生死」、「諮商」的健康關懷系所。學生學習重點包括四大就業領域：悲傷輔導；自殺防治；善終服務；職業重建等多元課程，另有「殯葬學程」及「身心障礙者職業重建服務學分學程」等提供學生選讀，建立多元專業發展學習方向，並至相關業界進行專業實習，增強實務能力更能與業界無縫接軌。  二、本系學士班之專業實習課程設計主要安排在專業必修課程中，在大四上學期必修9學分的諮商與輔導工作實習課程，學生在18週的學期期間，每週分別要到自己選定的實習機構實習27小時，並返校接受專業督導2~3小時，始能畢業。此外，若對喪禮善終服務領域感興趣，可於大四下學期再加選殯葬專業實習9學分。三、本系現有全世界第一座具悲傷療癒功能的「癒花園」，與癒心鄉心理諮商中心」由師生團隊提供社區民眾悲傷輔導並供師生實習悲傷輔導，為「悲傷輔導專業教室」之用。將持續推動與業界合作、推動具成效之教育與輔導策略。&quot;,HTTP://examweb.ntunhs.edu.tw/introduction/detail/webSN/3/blockSN/71
110,公立,技專校院,0046,國立臺北護理健康大學,04133004,健康事業管理系,日間,學士班(含四技),63,0,61,0,96.83,培育宗旨 碩士(專)班-培育優秀的健康事業管理與經營實務領導人才 大學部-培育優秀的健康事業行政及技能人才 教育目標 碩士(專)班 1.培養理論與實務並重之健康事業經營管理專業能力 2.培養優秀的領導、問題解決與決策之實務能力 3.培養健康事業專題分析之進階能力 4.培養倫理及關懷環境之基本素養 大學部 1.培養理論與實務並重之健康事業行政管理能力 2.培養健康事業計量分析技術之基礎能力 3.培養倫理及關懷環境之基本素養 教學特色 本系重視學生的多元發展與生涯規劃，課程內容除包括一般健康事業管理必修科目外，更與健康事業相關機構合作 開設四類就業學程。,HTTP://examweb.ntunhs.edu.tw/introduction/detail/webSN/3/blockSN/45
110,公立,技專校院,0046,國立臺北護理健康大學,04133004,健康事業管理系,日間,二年制大學(二技),47,0,46,1,97.92,培育宗旨 碩士(專)班-培育優秀的健康事業管理與經營實務領導人才 大學部-培育優秀的健康事業行政及技能人才 教育目標 碩士(專)班 1.培養理論與實務並重之健康事業經營管理專業能力 2.培養優秀的領導、問題解決與決策之實務能力 3.培養健康事業專題分析之進階能力 4.培養倫理及關懷環境之基本素養 大學部 1.培養理論與實務並重之健康事業行政管理能力 2.培養健康事業計量分析技術之基礎能力 3.培養倫理及關懷環境之基本素養 教學特色 本系重視學生的多元發展與生涯規劃，課程內容除包括一般健康事業管理必修科目外，更與健康事業相關機構合作 開設四類就業學程。,HTTP://examweb.ntunhs.edu.tw/introduction/detail/webSN/3/blockSN/45
110,公立,技專校院,0046,國立臺北護理健康大學,06131006,資訊管理系,日間,學士班(含四技),63,0,62,1,98.44,資訊管理系成立於2002年，碩士班成立於2004年，本系(所)發展重點在於培養學生運用資訊科技，去整合資訊系統發展理論架構、商管實務知識及資訊管理分析方法的能力，協助企業及醫療保健機構辨識經營環境與發展機會，進行策略性規劃，以有效地協助企業及醫療保健機構解決經營及管理的問題，創造競爭優勢。 本系(所)目前有9位專任教師，包含4位教授、2位副教授及3位助理教授，分別從事資訊科技、管理決策以及醫療資訊等領域之教學與研究；本系(所)設有9間專業實驗室，提供學生良好的學習環境與軟硬體資源。本系重視實務，學生在證照與競賽上屢獲佳績，並且達成高就業率。優越的教學與研究，奠定學生在資訊管理專業的穩固基石，歡迎對資管有興趣的優秀學生加入。,HTTP://examweb.ntunhs.edu.tw/introduction/detail/webSN/3/blockSN/19
110,公立,技專校院,0046,國立臺北護理健康大學,09131009,護理系,日間,學士班(含四技),200,0,187,9,93.78,護理系(所)強調「以人為核心」的健康照護理念，配合生命週期中之不同的健康照護需求，並結合跨領域合作以發展創新護理科技及健康照護模式，融合專業核心價值包括關懷、專業倫理、批判性思考、自主學習、基礎生物醫學科學、護理技能、溝通與合作、克盡職責、管理與領導、研究及國際視野的教育理念於教學中，以培育稱職的護理師及進階護理專業人才。  本系(所)擁有40多位博士層級護理師資，皆兼具國內外學經歷及豐富之實務經驗，連結教學、實務及研究，教師每年積極申請國科會、教育部及衛生署等研究計畫，研究結果除回饋教學與實務之應用外，更積極發表於國內外期刊，以促進知識的分享，進而提昇護理專業品質。  除此之外，本系(所)課程規劃在大學部著重學生的多元發展與生涯規劃，除培育就業職場的人力需求，實施以能力為導向的課程，提供多個情境模組選習，設置多元學習管道，以增廣學生國際視野，例如實施國際雙學位學程，交換學生及海外見習。,HTTP://examweb.ntunhs.edu.tw/introduction/detail/webSN/3/blockSN/16
110,公立,技專校院,0046,國立臺北護理健康大學,09131009,護理系,日間,二年制大學(二技),250,0,250,0,100.00,護理系(所)強調「以人為核心」的健康照護理念，配合生命週期中之不同的健康照護需求，並結合跨領域合作以發展創新護理科技及健康照護模式，融合專業核心價值包括關懷、專業倫理、批判性思考、自主學習、基礎生物醫學科學、護理技能、溝通與合作、克盡職責、管理與領導、研究及國際視野的教育理念於教學中，以培育稱職的護理師及進階護理專業人才。  本系(所)擁有40多位博士層級護理師資，皆兼具國內外學經歷及豐富之實務經驗，連結教學、實務及研究，教師每年積極申請國科會、教育部及衛生署等研究計畫，研究結果除回饋教學與實務之應用外，更積極發表於國內外期刊，以促進知識的分享，進而提昇護理專業品質。  除此之外，本系(所)課程規劃在大學部著重學生的多元發展與生涯規劃，除培育就業職場的人力需求，實施以能力為導向的課程，提供多個情境模組選習，設置多元學習管道，以增廣學生國際視野，例如實施國際雙學位學程，交換學生及海外見習。,HTTP://examweb.ntunhs.edu.tw/introduction/detail/webSN/3/blockSN/16
110,公立,技專校院,0046,國立臺北護理健康大學,09131021,護理助產及婦女健康系,日間,二年制大學(二技),25,0,25,0,100.00,護理助產及婦女健康系包含學士與碩士層級，為因應我國醫護教育政策及本校中長程計畫，強調「以人為核心」的照護，配合不同生命週期中之不同的健康照護需求，發展因應現代婦女需求，培育婦女生命週期中所需之健康照護人才，包含助產與具性別意識及切合婦女的需要之照護能力，並融合專業核心價值，包括關愛、專業倫理、批判性思考及自我主導學習、基礎生物醫學科學、護理技能與溝通與合作、克盡職責、管理與領導、研究與國際視野等核心素養的培育培訓護理專業及進階護理專業人才，以符合我國健康照護體系就業市場所需之護理助產及婦女健康照護專業人才。,HTTP://examweb.ntunhs.edu.tw/introduction/detail/webSN/3/blockSN/81
110,公立,技專校院,0046,國立臺北護理健康大學,09153007,語言治療與聽力學系,日間,學士班(含四技),45,0,42,6,94.12,本系於104學年度起設立大學部，成為全國唯一系所合一之「語言治療與聽力學系」。大學部將與既有的「聽語障礙科學研究所」系所合一，將具有教學資源的優勢，研究所之實驗室專業設備與大學部師生互相支援，資源共享，增加教學、研究及服務績效。大學部將開設「語言治療師考照課程」及「聽力師考照課程」，使學生具備「語言治療師證照」及「聽力師證照」國家專技高考資格，考試通過後即能執業進入職場，評估並治療語言障礙及聽力障礙人口。本系所亦於民國98年設立聽語中心，提供學生進行實務教學及臨床研究，使學生於在校期間得以培養實務能力，於畢業時能具備與業界接軌的臨床技能，學以致用。?,HTTP://examweb.ntunhs.edu.tw/introduction/detail/webSN/3/blockSN/48
